"","id","word","n"
"37987","131-6467","aislados",1
"37988","131-6467","bien",1
"37989","131-6467","clinton",1
"37990","131-6467","hechos",1
"37991","131-6467","mani",1
"37992","131-6467","opini",1
"37993","131-6467","poder",1
"37994","131-6467","sino",1
"37995","131-6467","son",1
"37996","131-6467","tantas",1
"37997","131-6467","unas",1
"37998","131-6468","black",1
"37999","131-6468","dems",1
"38000","131-6468","left",1
"38001","131-6468","movement",1
"38002","131-6468","political",1
"38003","131-6468","taking",1
"38004","131-6468","tells",1
"38005","131-6468","wearing",1
"38006","131-6469","black",1
"38007","131-6469","dem",1
"38008","131-6469","dems",1
"38009","131-6469","left",1
"38010","131-6469","movement",1
"38011","131-6469","political",1
"38012","131-6469","taking",1
"38013","131-6469","tells",1
"38014","131-6469","wearing",1
"38015","131-647","aber",1
"38016","131-647","aufh",1
"38017","131-647","die",1
"38018","131-647","ein",1
"38019","131-647","frauen",1
"38020","131-647","gentlemen",1
"38021","131-647","ihnen",1
"38022","131-647","mann",1
"38023","131-647","romantik",1
"38024","131-647","schreien",1
"38025","131-647","und",1
"38026","131-647","wenn",1
"38027","131-647","wollen",1
"38028","131-6470","8pm",1
"38029","131-6470","d.c",1
"38030","131-6470","est",1
"38031","131-6470","join",1
"38032","131-6470","live",1
"38033","131-6470","ll",1
"38034","131-6470","stateofourunion",1
"38035","131-6470","tonight",1
"38036","131-6471","8pm",1
"38037","131-6471","d.c",1
"38038","131-6471","est",1
"38039","131-6471","join",1
"38040","131-6471","live",1
"38041","131-6471","ll",1
"38042","131-6471","stateofourunion",1
"38043","131-6471","tonight",1
"38044","131-6472","8pm",1
"38045","131-6472","d.c",1
"38046","131-6472","est",1
"38047","131-6472","join",1
"38048","131-6472","live",1
"38049","131-6472","ll",1
"38050","131-6472","stateofourunion",1
"38051","131-6472","tonight",1
"38052","131-6473","8pm",1
"38053","131-6473","d.c",1
"38054","131-6473","est",1
"38055","131-6473","join",1
"38056","131-6473","live",1
"38057","131-6473","ll",1
"38058","131-6473","stateofourunion",1
"38059","131-6473","tonight",1
"38060","131-6474","8pm",1
"38061","131-6474","d.c",1
"38062","131-6474","est",1
"38063","131-6474","join",1
"38064","131-6474","live",1
"38065","131-6474","ll",1
"38066","131-6474","stateofourunion",1
"38067","131-6474","tonight",1
"38068","131-6475","anonymously",1
"38069","131-6475","assault",1
"38070","131-6475","endured",1
"38071","131-6475","harassment",1
"38072","131-6475","instances",1
"38073","131-6475","music",1
"38074","131-6475","speak",1
"38075","131-6475","witnessed",1
"38076","131-6476","address",1
"38077","131-6476","black",1
"38078","131-6476","car",1
"38079","131-6476","congresswoman",1
"38080","131-6476","democrat",1
"38081","131-6476","stateoftheunion",1
"38082","131-6476","support",1
"38083","131-6476","wear",1
"38084","131-6477","address",1
"38085","131-6477","black",1
"38086","131-6477","car",1
"38087","131-6477","congresswoman",1
"38088","131-6477","democrat",1
"38089","131-6477","stateoftheunion",1
"38090","131-6477","support",1
"38091","131-6477","wear",1
"38092","131-6478","anthropology",1
"38093","131-6478","call",1
"38094","131-6478","news",1
"38095","131-6478","proposals",1
"38096","131-6478","series",1
"38097","131-6478","special",1
"38098","131-6479","anthropology",1
"38099","131-6479","call",1
"38100","131-6479","news",1
"38101","131-6479","proposals",1
"38102","131-6479","series",1
"38103","131-6479","special",1
"38104","131-648","aber",1
"38105","131-648","aufh",1
"38106","131-648","die",1
"38107","131-648","ein",1
"38108","131-648","frauen",1
"38109","131-648","gentlemen",1
"38110","131-648","ihnen",1
"38111","131-648","mann",1
"38112","131-648","romantik",1
"38113","131-648","schreien",1
"38114","131-648","und",1
"38115","131-648","wenn",1
"38116","131-648","wollen",1
"38117","131-6480","conservatives",1
"38118","131-6480","movement",1
"38119","131-6481","conservatives",1
"38120","131-6481","movement",1
"38121","131-6482","don",1
"38122","131-6482","owe",1
"38123","131-6482","story",1
"38124","131-6483","don",1
"38125","131-6483","owe",1
"38126","131-6483","story",1
"38127","131-6484","decency",1
"38128","131-6484","demanding",1
"38129","131-6484","importance",1
"38130","131-6484","major",1
"38131","131-6484","respect",1
"38132","131-6484","timesup",1
"38133","131-6487","2016",1
"38134","131-6488","attack",1
"38135","131-6488","democrats",1
"38136","131-6488","disable",1
"38137","131-6488","donaldtrump",1
"38138","131-6488","kids",1
"38139","131-6488","lawenforcement",1
"38140","131-6488","military",1
"38141","131-6488","news",1
"38142","131-6488","people",1
"38143","131-6488","republicans",1
"38144","131-6488","women",1
"38145","131-6489","begin",1
"38146","131-6489","emerge",1
"38147","131-6489","imme",1
"38148","131-6489","insane",1
"38149","131-6489","justin",1
"38150","131-6489","media",1
"38151","131-6489","run",1
"38152","131-6489","scandal",1
"38153","131-6489","trudeaustate",1
"38154","131-6489","whispers",1
"38155","131-649","conversation",1
"38156","131-649","offers",1
"38157","131-649","peroxi",1
"38158","131-649","professional",1
"38159","131-649","society",1
"38160","131-649","troll",1
"38161","131-6490","begin",1
"38162","131-6490","emerge",1
"38163","131-6490","imme",1
"38164","131-6490","insane",1
"38165","131-6490","justin",1
"38166","131-6490","media",1
"38167","131-6490","run",1
"38168","131-6490","scandal",1
"38169","131-6490","trudeaustate",1
"38170","131-6490","whispers",1
"38171","131-6491","candidate",1
"38172","131-6491","cdnpoli",1
"38173","131-6491","change",1
"38174","131-6491","models",1
"38175","131-6491","role",1
"38176","131-6491","vetting",1
"38177","131-6492","candidate",1
"38178","131-6492","cdnpoli",1
"38179","131-6492","change",1
"38180","131-6492","models",1
"38181","131-6492","role",1
"38182","131-6492","vetting",1
"38183","131-6493","headey",1
"38184","131-6493","inspired",1
"38185","131-6493","lena",1
"38186","131-6493","refugees",1
"38187","131-6493","share",1
"38188","131-6493","story",1
"38189","131-6494","black",1
"38190","131-6494","congress",1
"38191","131-6494","union",1
"38192","131-6494","wearing",1
"38193","131-6495","alive",1
"38194","131-6495","analysis",1
"38195","131-6495","artists",1
"38196","131-6495","context",1
"38197","131-6495","individua",1
"38198","131-6495","problematic",1
"38199","131-6496","black",1
"38200","131-6496","blackout",1
"38201","131-6496","democrats",1
"38202","131-6496","house",1
"38203","131-6496","movement",1
"38204","131-6496","photo",1
"38205","131-6496","pose",1
"38206","131-6496","support",1
"38207","131-6496","uni",1
"38208","131-6496","wearing",1
"38209","131-6497","hearing",1
"38210","131-6497","movement",1
"38211","131-6497","people",1
"38212","131-6497","understand",1
"38213","131-6497","woman",1
"38214","131-6498","hearing",1
"38215","131-6498","movement",1
"38216","131-6498","people",1
"38217","131-6498","understand",1
"38218","131-6498","woman",1
"38219","131-6499","black",1
"38220","131-6499","blackout",1
"38221","131-6499","democrats",1
"38222","131-6499","house",1
"38223","131-6499","movement",1
"38224","131-6499","photo",1
"38225","131-6499","pose",1
"38226","131-6499","support",1
"38227","131-6499","uni",1
"38228","131-6499","wearing",1
"38229","131-65","broaddrick",1
"38230","131-65","deserved",1
"38231","131-65","heard",1
"38232","131-65","jones",1
"38233","131-65","juanita",1
"38234","131-65","kathleen",1
"38235","131-65","lewinsky",1
"38236","131-65","monica",1
"38237","131-65","paula",1
"38238","131-65","wiley",1
"38239","131-650","anonymously",1
"38240","131-650","assault",1
"38241","131-650","black",1
"38242","131-650","clinton",1
"38243","131-650","developed",1
"38244","131-650","report",1
"38245","131-650","students",1
"38246","131-650","technology",1
"38247","131-650","texas",1
"38248","131-6500","bothering",1
"38249","131-6500","cops",1
"38250","131-6500","hope",1
"38251","131-6501","bothering",1
"38252","131-6501","cops",1
"38253","131-6501","hope",1
"38254","131-6502","ceo",1
"38255","131-6502","eviscerates",1
"38256","131-6502","hsus",1
"38257","131-6502","post",1
"38258","131-6502","story",1
"38259","131-6502","washington",1
"38260","131-6503","ceo",1
"38261","131-6503","eviscerates",1
"38262","131-6503","hsus",1
"38263","131-6503","post",1
"38264","131-6503","story",1
"38265","131-6503","washington",1
"38266","131-6504","ceo",1
"38267","131-6504","eviscerates",1
"38268","131-6504","hsus",1
"38269","131-6504","post",1
"38270","131-6504","story",1
"38271","131-6504","washington",1
"38272","131-6505","babys",1
"38273","131-6505","chorus",1
"38274","131-6505","cuatro",1
"38275","131-6505","lyrics",1
"38276","131-6505","remix",1
"38277","131-6505","rewrote",1
"38278","131-6505","timesup",1
"38279","131-6505","women",1
"38280","131-6505","worldwide",1
"38281","131-6506","babys",1
"38282","131-6506","chorus",1
"38283","131-6506","cuatro",1
"38284","131-6506","lyrics",1
"38285","131-6506","remix",1
"38286","131-6506","rewrote",1
"38287","131-6506","timesup",1
"38288","131-6506","women",1
"38289","131-6506","worldwide",1
"38290","131-6507","address",1
"38291","131-6507","black",1
"38292","131-6507","car",1
"38293","131-6507","congresswoman",1
"38294","131-6507","democrat",1
"38295","131-6507","stateoftheunion",1
"38296","131-6507","support",1
"38297","131-6507","wear",1
"38298","131-6508","allegations",1
"38299","131-6508","charlie",1
"38300","131-6508","clinton",1
"38301","131-6508","denies",1
"38302","131-6508","doamedia",1
"38303","131-6508","exec",1
"38304","131-6508","harassment",1
"38305","131-6508","industry",1
"38306","131-6508","judge",1
"38307","131-6508","music",1
"38308","131-6508","walk",1
"38309","131-6509","abuseofpower",1
"38310","131-6509","impeach",1
"38311","131-6509","sexualabuse",1
"38312","131-6509","sexualharassment",1
"38313","131-6509","timesup",1
"38314","131-6509","trump",1
"38315","131-6509","trumpsexprobe",1
"38316","131-6509","women",1
"38317","131-6509","womensrights",1
"38318","131-651","apparen",1
"38319","131-651","assault",1
"38320","131-651","covered",1
"38321","131-651","outcry",1
"38322","131-651","outrage",1
"38323","131-651","people",1
"38324","131-651","reports",1
"38325","131-6510","cuck",1
"38326","131-6510","sexualabuse",1
"38327","131-6510","sexualharassment",1
"38328","131-6510","timesup",1
"38329","131-6510","trumpsexprobe",1
"38330","131-6511","begin",1
"38331","131-6511","emerge",1
"38332","131-6511","imme",1
"38333","131-6511","insane",1
"38334","131-6511","justin",1
"38335","131-6511","media",1
"38336","131-6511","run",1
"38337","131-6511","scandal",1
"38338","131-6511","trudeaustate",1
"38339","131-6511","whispers",1
"38340","131-6512","begin",1
"38341","131-6512","emerge",1
"38342","131-6512","imme",1
"38343","131-6512","insane",1
"38344","131-6512","justin",1
"38345","131-6512","media",1
"38346","131-6512","run",1
"38347","131-6512","scandal",1
"38348","131-6512","trudeaustate",1
"38349","131-6512","whispers",1
"38350","131-652","cancel",1
"38351","131-652","comments",1
"38352","131-652","disgusting",1
"38353","131-652","movement",1
"38354","131-6520","ads",1
"38355","131-6520","bowl",1
"38356","131-6520","super",1
"38357","131-6520","women",1
"38358","131-6521","agree",1
"38359","131-6521","assaulted",1
"38360","131-6521","consent",1
"38361","131-6521","forced",1
"38362","131-6522","abhishek_aditya",1
"38363","131-6522","authorities",1
"38364","131-6522","beijing",1
"38365","131-6522","china's",1
"38366","131-6522","colleges",1
"38367","131-6522","encouraged",1
"38368","131-6522","frustrated",1
"38369","131-6522","initially",1
"38370","131-6522","movement",1
"38371","131-6523","authorities",1
"38372","131-6523","china's",1
"38373","131-6523","colleges",1
"38374","131-6523","encouraged",1
"38375","131-6523","frustrated",1
"38376","131-6523","initially",1
"38377","131-6523","movement",1
"38378","131-6523","reuters",1
"38379","131-6524","headey",1
"38380","131-6524","inspired",1
"38381","131-6524","lena",1
"38382","131-6524","nerdstuff",1
"38383","131-6524","news",1
"38384","131-6524","read",1
"38385","131-6524","refugees",1
"38386","131-6524","share",1
"38387","131-6524","story",1
"38388","131-6524","tech",1
"38389","131-6525","headey",1
"38390","131-6525","inspired",1
"38391","131-6525","lena",1
"38392","131-6525","nerdstuff",1
"38393","131-6525","news",1
"38394","131-6525","read",1
"38395","131-6525","refugees",1
"38396","131-6525","share",1
"38397","131-6525","story",1
"38398","131-6525","tech",1
"38399","131-6526","00",1
"38400","131-6528","4",1
"38401","131-6528","ago",1
"38402","131-6528","inspired",1
"38403","131-6528","letter",1
"38404","131-6528","months",1
"38405","131-6528","politics",1
"38406","131-6528","stated",1
"38407","131-6528","wrote",1
"38408","131-6529","4",1
"38409","131-6529","ago",1
"38410","131-6529","inspired",1
"38411","131-6529","letter",1
"38412","131-6529","months",1
"38413","131-6529","politics",1
"38414","131-6529","stated",1
"38415","131-6529","wrote",1
"38416","131-653","cancel",1
"38417","131-653","comment",1
"38418","131-653","comments",1
"38419","131-653","disgusting",1
"38420","131-653","movement",1
"38421","131-6530","decency",1
"38422","131-6530","demanding",1
"38423","131-6530","importance",1
"38424","131-6530","major",1
"38425","131-6530","respect",1
"38426","131-6530","timesup",1
"38427","131-6531","boycott",1
"38428","131-6531","denigrates",1
"38429","131-6531","normalize",1
"38430","131-6531","office",1
"38431","131-6531","presidency",1
"38432","131-6531","president",1
"38433","131-6531","trump",1
"38434","131-6531","unfit",1
"38435","131-6532","asia",1
"38436","131-6532","filipina",1
"38437","131-6532","journalists",1
"38438","131-6532","opinions",1
"38439","131-6533","asia",1
"38440","131-6533","authorities",1
"38441","131-6533","china's",1
"38442","131-6533","colleges",1
"38443","131-6533","encouraged",1
"38444","131-6533","frustrated",1
"38445","131-6533","initially",1
"38446","131-6533","movement",1
"38447","131-6534","00",1
"38448","131-6535","accused",1
"38449","131-6535","jubee",1
"38450","131-6535","lights",1
"38451","131-6535","pretty",1
"38452","131-6535","rapper",1
"38453","131-6535","releases",1
"38454","131-6535","statement",1
"38455","131-6535","uplifting",1
"38456","131-6535","wake",1
"38457","131-6536","admiro",1
"38458","131-6536","campa",1
"38459","131-6536","dos",1
"38460","131-6536","ha",1
"38461","131-6536","manifiesta",1
"38462","131-6536","modelo",1
"38463","131-6536","ocasiones",1
"38464","131-6536","sido",1
"38465","131-6536","suma",1
"38466","131-6536","violada",1
"38467","131-6537","admiro",1
"38468","131-6537","campa",1
"38469","131-6537","dos",1
"38470","131-6537","esta",1
"38471","131-6537","ha",1
"38472","131-6537","manifiesta",1
"38473","131-6537","modelo",1
"38474","131-6537","ocasiones",1
"38475","131-6537","sido",1
"38476","131-6537","suma",1
"38477","131-6537","violada",1
"38478","131-6538","admiro",1
"38479","131-6538","campa",1
"38480","131-6538","dos",1
"38481","131-6538","esta",1
"38482","131-6538","ha",1
"38483","131-6538","manifiesta",1
"38484","131-6538","modelo",1
"38485","131-6538","ocasiones",1
"38486","131-6538","sido",1
"38487","131-6538","suma",1
"38488","131-6538","violada",1
"38489","131-6539","black",1
"38490","131-6539","blackout",1
"38491","131-6539","democrats",1
"38492","131-6539","house",1
"38493","131-6539","movement",1
"38494","131-6539","photo",1
"38495","131-6539","pose",1
"38496","131-6539","support",1
"38497","131-6539","uni",1
"38498","131-6539","wearing",1
