"","topic","term","beta"
"85821",1,"riseup",3.31022100303756e-104
"85822",2,"riseup",7.90131905400898e-73
"85823",3,"riseup",0.000129638285280499
"85824",4,"riseup",9.28865024684841e-104
"85825",5,"riseup",3.13829451481587e-104
"85826",6,"riseup",3.47225820536097e-104
"85827",7,"riseup",1.00654036402541e-56
"85828",8,"riseup",4.10000426303317e-104
"85829",9,"riseup",1.43818248671294e-104
"85830",10,"riseup",4.67701067697088e-104
"85831",1,"tbt",3.31022100303756e-104
"85832",2,"tbt",7.90796482467674e-73
"85833",3,"tbt",0.000129638285280499
"85834",4,"tbt",9.28865024684841e-104
"85835",5,"tbt",3.13829451481587e-104
"85836",6,"tbt",3.47225820536097e-104
"85837",7,"tbt",8.63400440930916e-57
"85838",8,"tbt",4.10000426303317e-104
"85839",9,"tbt",1.43818248671294e-104
"85840",10,"tbt",4.67701067697088e-104
"85841",1,"trumpracist",3.31022100303756e-104
"85842",2,"trumpracist",3.37624825865784e-73
"85843",3,"trumpracist",0.000129638285280499
"85844",4,"trumpracist",9.28865024684841e-104
"85845",5,"trumpracist",3.13829451481587e-104
"85846",6,"trumpracist",3.47225820536097e-104
"85847",7,"trumpracist",1.24321655148624e-56
"85848",8,"trumpracist",4.10000426303317e-104
"85849",9,"trumpracist",3.29303573302223e-116
"85850",10,"trumpracist",4.67701067697088e-104
"85851",1,"trumpregrets",3.31022100303756e-104
"85852",2,"trumpregrets",8.88472026299781e-73
"85853",3,"trumpregrets",0.000129638285280499
"85854",4,"trumpregrets",9.28865024684841e-104
"85855",5,"trumpregrets",3.13829451481587e-104
"85856",6,"trumpregrets",3.47225820536097e-104
"85857",7,"trumpregrets",1.91038518335125e-56
"85858",8,"trumpregrets",4.10000426303317e-104
"85859",9,"trumpregrets",3.29303573302223e-116
"85860",10,"trumpregrets",4.67701067697088e-104
"85861",1,"accomplishment",0.000141410887766778
"85862",2,"accomplishment",7.29560989347428e-104
"85863",3,"accomplishment",1.47105762408123e-104
"85864",4,"accomplishment",6.4246593433104e-104
"85865",5,"accomplishment",2.17065694670643e-104
"85866",6,"accomplishment",2.4016488348647e-104
"85867",7,"accomplishment",2.50119840726806e-104
"85868",8,"accomplishment",1.53557977990979e-92
"85869",9,"accomplishment",9.9474437213473e-105
"85870",10,"accomplishment",3.23493722727359e-104
"85871",1,"hv",0.000141410887766778
"85872",2,"hv",7.29560989347428e-104
"85873",3,"hv",1.47105762408123e-104
"85874",4,"hv",6.4246593433104e-104
"85875",5,"hv",2.17065694670643e-104
"85876",6,"hv",2.4016488348647e-104
"85877",7,"hv",2.50119840726806e-104
"85878",8,"hv",1.53557977990979e-92
"85879",9,"hv",9.9474437213473e-105
"85880",10,"hv",3.23493722727359e-104
"85881",1,"imasexist",0.000141410887766778
"85882",2,"imasexist",7.29560989347428e-104
"85883",3,"imasexist",1.47105762408123e-104
"85884",4,"imasexist",6.4246593433104e-104
"85885",5,"imasexist",2.17065694670643e-104
"85886",6,"imasexist",2.4016488348647e-104
"85887",7,"imasexist",2.50119840726806e-104
"85888",8,"imasexist",1.53557977990979e-92
"85889",9,"imasexist",9.9474437213473e-105
"85890",10,"imasexist",3.23493722727359e-104
"85891",1,"nasty",0.000141410887766791
"85892",2,"nasty",1.83175738928801e-67
"85893",3,"nasty",2.52452879103033e-79
"85894",4,"nasty",1.74038191827466e-67
"85895",5,"nasty",0.000280342523494799
"85896",6,"nasty",9.09857871486346e-84
"85897",7,"nasty",1.19222929039124e-67
"85898",8,"nasty",1.25500064114283e-67
"85899",9,"nasty",2.00114226684595e-79
"85900",10,"nasty",1.32211749782145e-67
"85901",1,"tiefer",0.000141410887766778
"85902",2,"tiefer",1.29735401702404e-55
"85903",3,"tiefer",1.44221431695425e-46
"85904",4,"tiefer",1.26445840888053e-55
"85905",5,"tiefer",1.01742490581181e-55
"85906",6,"tiefer",1.03835163780181e-55
"85907",7,"tiefer",1.04645984568869e-55
"85908",8,"tiefer",1.07356790822697e-55
"85909",9,"tiefer",2.79948452090361e-67
"85910",10,"tiefer",1.10198080768242e-55
"85911",1,"ages",3.72007597602084e-44
"85912",2,"ages",3.72007597602084e-44
"85913",3,"ages",2.1218810929167e-61
"85914",4,"ages",3.72007597602084e-44
"85915",5,"ages",0.000327758904967775
"85916",6,"ages",9.46626934219955e-05
"85917",7,"ages",1.57285748054349e-57
"85918",8,"ages",2.9647874693593e-28
"85919",9,"ages",3.72007597602084e-44
"85920",10,"ages",3.72007597602084e-44
"85921",1,"kudos",5.21820364879025e-80
"85922",2,"kudos",1.04905681986339e-79
"85923",3,"kudos",4.5205861196287e-64
"85924",4,"kudos",9.71655396879555e-80
"85925",5,"kudos",5.57650848835898e-48
"85926",6,"kudos",0.000143054350758781
"85927",7,"kudos",2.8220047475983e-53
"85928",8,"kudos",1.99520180793502e-27
"85929",9,"kudos",5.84188085255638e-92
"85930",10,"kudos",6.43567332662717e-80
"85931",1,"narrative.what",5.21820364879025e-80
"85932",2,"narrative.what",1.04905681986339e-79
"85933",3,"narrative.what",5.62603136062809e-63
"85934",4,"narrative.what",9.71655396879555e-80
"85935",5,"narrative.what",9.35472249660133e-48
"85936",6,"narrative.what",0.000143054350758781
"85937",7,"narrative.what",6.11963570647543e-54
"85938",8,"narrative.what",8.87075592183021e-28
"85939",9,"narrative.what",5.84188085255638e-92
"85940",10,"narrative.what",6.43567332662717e-80
"85941",1,"runlikeagirl",5.21820364879025e-80
"85942",2,"runlikeagirl",1.04905681986339e-79
"85943",3,"runlikeagirl",4.95638291574159e-62
"85944",4,"runlikeagirl",9.71655396879555e-80
"85945",5,"runlikeagirl",3.6362990398226e-47
"85946",6,"runlikeagirl",0.000143054350758781
"85947",7,"runlikeagirl",4.02047006418149e-53
"85948",8,"runlikeagirl",1.34299242819358e-26
"85949",9,"runlikeagirl",5.84188085255638e-92
"85950",10,"runlikeagirl",6.43567332662717e-80
"85951",1,"gvrnmt",6.68659638692138e-68
"85952",2,"gvrnmt",1.06650256880688e-67
"85953",3,"gvrnmt",7.05382941901161e-28
"85954",4,"gvrnmt",0.000174205221952155
"85955",5,"gvrnmt",6.56208490884099e-68
"85956",6,"gvrnmt",1.50650353293885e-79
"85957",7,"gvrnmt",6.94150664825108e-68
"85958",8,"gvrnmt",1.66631667984489e-79
"85959",9,"gvrnmt",8.89466175980062e-80
"85960",10,"gvrnmt",7.69775364508411e-68
"85961",1,"gethimout",0.000282821775533556
"85962",2,"gethimout",1.19397219695651e-67
"85963",3,"gethimout",1.11276772984542e-302
"85964",4,"gethimout",1.134412029914e-67
"85965",5,"gethimout",1.67791987523025e-79
"85966",6,"gethimout",1.78201217706782e-79
"85967",7,"gethimout",1.82580362113313e-79
"85968",8,"gethimout",8.18031841377137e-68
"85969",9,"gethimout",1.05213133658708e-79
"85970",10,"gethimout",2.13160507173246e-79
"85971",1,"nodoublestandards",0.000282821775533556
"85972",2,"nodoublestandards",1.19397219695651e-67
"85973",3,"nodoublestandards",2.43962405538394e-302
"85974",4,"nodoublestandards",1.134412029914e-67
"85975",5,"nodoublestandards",1.67791987523025e-79
"85976",6,"nodoublestandards",1.78201217706782e-79
"85977",7,"nodoublestandards",1.82580362113313e-79
"85978",8,"nodoublestandards",8.18031841377137e-68
"85979",9,"nodoublestandards",1.05213133658708e-79
"85980",10,"nodoublestandards",8.61779809216902e-68
"85981",1,"notfittoserve",0.000282821775533556
"85982",2,"notfittoserve",1.19397219695651e-67
"85983",3,"notfittoserve",6.90941854113754e-302
"85984",4,"notfittoserve",1.134412029914e-67
"85985",5,"notfittoserve",1.67791987523025e-79
"85986",6,"notfittoserve",1.78201217706782e-79
"85987",7,"notfittoserve",1.82580362113313e-79
"85988",8,"notfittoserve",8.18031841377137e-68
"85989",9,"notfittoserve",1.05213133658708e-79
"85990",10,"notfittoserve",8.61779809216902e-68
"85991",1,"oustmayorhancock",0.000282821775533556
"85992",2,"oustmayorhancock",1.19397219695651e-67
"85993",3,"oustmayorhancock",2.22840302132409e-301
"85994",4,"oustmayorhancock",1.134412029914e-67
"85995",5,"oustmayorhancock",1.67791987523025e-79
"85996",6,"oustmayorhancock",1.78201217706782e-79
"85997",7,"oustmayorhancock",1.82580362113313e-79
"85998",8,"oustmayorhancock",8.18031841377137e-68
"85999",9,"oustmayorhancock",1.05213133658708e-79
"86000",10,"oustmayorhancock",8.61779809216902e-68
"86001",1,"nati",0.000141410887766778
"86002",2,"nati",1.34688087966514e-67
"86003",3,"nati",6.09542394750378e-300
"86004",4,"nati",1.27969300847332e-67
"86005",5,"nati",8.28722493853001e-68
"86006",6,"nati",2.13506240368657e-79
"86007",7,"nati",8.76639477016695e-68
"86008",8,"nati",9.2279489195935e-68
"86009",9,"nati",1.26057840063496e-79
"86010",10,"nati",9.72145541156478e-68
"86011",1,"appoint",1.08920447449183e-54
"86012",2,"appoint",7.5599433641499e-80
"86013",3,"appoint",0.000129638285280499
"86014",4,"appoint",4.10311680511073e-68
"86015",5,"appoint",3.65071551832915e-80
"86016",6,"appoint",3.87719317422051e-80
"86017",7,"appoint",3.23684791581657e-57
"86018",8,"appoint",1.94343506844033e-69
"86019",9,"appoint",3.7545483941877e-92
"86020",10,"appoint",4.63781602604402e-80
"86021",1,"conspirators",4.48741890302861e-53
"86022",2,"conspirators",4.3185432339433e-68
"86023",3,"conspirators",0.000129638285280499
"86024",4,"conspirators",4.10311680511073e-68
"86025",5,"conspirators",3.65071551832915e-80
"86026",6,"conspirators",3.87719317422051e-80
"86027",7,"conspirators",2.52749016358281e-56
"86028",8,"conspirators",5.63742574283468e-69
"86029",9,"conspirators",3.7545483941877e-92
"86030",10,"conspirators",4.63781602604402e-80
"86031",1,"conspirat",1.07238743197376e-190
"86032",2,"conspirat",3.72007597602084e-44
"86033",3,"conspirat",0.000129638285280499
"86034",4,"conspirat",3.72007597602084e-44
"86035",5,"conspirat",3.72007597602084e-44
"86036",6,"conspirat",7.19808423063062e-56
"86037",7,"conspirat",1.53008155443061e-37
"86038",8,"conspirat",7.44221127371489e-56
"86039",9,"conspirat",6.03536887852619e-56
"86040",10,"conspirat",7.63917580396871e-56
"86041",1,"aliciakeys",5.19925174215396e-278
"86042",2,"aliciakeys",1.8173225306205e-104
"86043",3,"aliciakeys",3.66437659048059e-105
"86044",4,"aliciakeys",1.60037039126139e-104
"86045",5,"aliciakeys",0.000140171261747406
"86046",6,"aliciakeys",3.65894415029277e-202
"86047",7,"aliciakeys",1.21084612243115e-116
"86048",8,"aliciakeys",7.06402457500836e-105
"86049",9,"aliciakeys",3.99849747033086e-117
"86050",10,"aliciakeys",8.05816695269916e-105
"86051",1,"emilyblunt",1.04421270429482e-278
"86052",2,"emilyblunt",1.8173225306205e-104
"86053",3,"emilyblunt",3.66437659048059e-105
"86054",4,"emilyblunt",1.60037039126139e-104
"86055",5,"emilyblunt",0.000140171261747406
"86056",6,"emilyblunt",5.7253844847074e-202
"86057",7,"emilyblunt",1.21084612243115e-116
"86058",8,"emilyblunt",7.06402457500836e-105
"86059",9,"emilyblunt",3.99849747033086e-117
"86060",10,"emilyblunt",8.05816695269916e-105
"86061",1,"fundamental",4.56300829996511e-278
"86062",2,"fundamental",1.8173225306205e-104
"86063",3,"fundamental",3.66437659048059e-105
"86064",4,"fundamental",1.60037039126139e-104
"86065",5,"fundamental",0.000140171261747406
"86066",6,"fundamental",7.29252787033068e-203
"86067",7,"fundamental",1.21084612243115e-116
"86068",8,"fundamental",7.06402457500836e-105
"86069",9,"fundamental",3.99849747033086e-117
"86070",10,"fundamental",1.64907089105566e-116
"86071",1,"honorees",3.35604846936401e-279
"86072",2,"honorees",1.8173225306205e-104
"86073",3,"honorees",3.66437659048059e-105
"86074",4,"honorees",1.60037039126139e-104
"86075",5,"honorees",0.000140171261747406
"86076",6,"honorees",1.93826033029666e-202
"86077",7,"honorees",1.21084612243115e-116
"86078",8,"honorees",7.06402457500836e-105
"86079",9,"honorees",3.99849747033086e-117
"86080",10,"honorees",8.05816695269916e-105
"86081",1,"malala",1.68862060538651e-295
"86082",2,"malala",1.42383847457251e-91
"86083",3,"malala",3.95105831478882e-92
"86084",4,"malala",1.28580540474354e-91
"86085",5,"malala",0.000841027570484435
"86086",6,"malala",1.98789589421168e-214
"86087",7,"malala",6.7065472570339e-53
"86088",8,"malala",6.6861895455432e-92
"86089",9,"malala",6.27411502850618e-104
"86090",10,"malala",7.42565590671692e-92
"86091",1,"musician",3.22990561514056e-278
"86092",2,"musician",1.8173225306205e-104
"86093",3,"musician",3.66437659048059e-105
"86094",4,"musician",1.60037039126139e-104
"86095",5,"musician",0.000140171261747406
"86096",6,"musician",3.38306751392481e-202
"86097",7,"musician",1.21084612243115e-116
"86098",8,"musician",1.40740411367629e-116
"86099",9,"musician",3.99849747033086e-117
"86100",10,"musician",8.05816695269916e-105
"86101",1,"tinafey",3.07221666111255e-278
"86102",2,"tinafey",1.8173225306205e-104
"86103",3,"tinafey",3.66437659048059e-105
"86104",4,"tinafey",1.60037039126139e-104
"86105",5,"tinafey",0.000140171261747406
"86106",6,"tinafey",4.37751624301941e-202
"86107",7,"tinafey",1.21084612243115e-116
"86108",8,"tinafey",7.06402457500836e-105
"86109",9,"tinafey",3.99849747033086e-117
"86110",10,"tinafey",8.05816695269916e-105
"86111",1,"variety",4.07401219364896e-278
"86112",2,"variety",1.8173225306205e-104
"86113",3,"variety",3.66437659048059e-105
"86114",4,"variety",1.60037039126139e-104
"86115",5,"variety",0.000140171261747406
"86116",6,"variety",4.21066382719681e-202
"86117",7,"variety",1.21084612243115e-116
"86118",8,"variety",7.06402457500836e-105
"86119",9,"variety",3.99849747033086e-117
"86120",10,"variety",8.05816695269916e-105
"86121",1,"communist",1.15845808187388e-42
"86122",2,"communist",0.000536211811113615
"86123",3,"communist",1.2792064309429e-91
"86124",4,"communist",4.18327741056395e-56
"86125",5,"communist",1.74712001956424e-91
"86126",6,"communist",7.68723092723438e-80
"86127",7,"communist",1.9567146810718e-91
"86128",8,"communist",4.43181217048978e-68
"86129",9,"communist",9.36957962516e-92
"86130",10,"communist",9.19530187964055e-80
"86131",1,"month.once",2.17892506886054e-42
"86132",2,"month.once",0.000536211811113615
"86133",3,"month.once",1.2792064309429e-91
"86134",4,"month.once",4.18327741056395e-56
"86135",5,"month.once",1.74712001956424e-91
"86136",6,"month.once",7.68723092723438e-80
"86137",7,"month.once",1.9567146810718e-91
"86138",8,"month.once",2.98431886362045e-69
"86139",9,"month.once",9.36957962516e-92
"86140",10,"month.once",9.19530187964055e-80
"86141",1,"emboldens",3.72007597602084e-44
"86142",2,"emboldens",0.000178737270371205
"86143",3,"emboldens",3.72007597602084e-44
"86144",4,"emboldens",0
"86145",5,"emboldens",3.72007597602084e-44
"86146",6,"emboldens",3.16356876049808e-26
"86147",7,"emboldens",3.72007597602084e-44
"86148",8,"emboldens",3.72007597602084e-44
"86149",9,"emboldens",3.72007597602084e-44
"86150",10,"emboldens",3.72007597602084e-44
"86151",1,"becasella",1.47194615270403e-104
"86152",2,"becasella",4.69028321455091e-104
"86153",3,"becasella",1.99776670021005e-116
"86154",4,"becasella",4.13035685654312e-104
"86155",5,"becasella",3.1807935814219e-116
"86156",6,"becasella",1.5439988260815e-104
"86157",7,"becasella",3.77363708884352e-116
"86158",8,"becasella",4.38621581582857e-116
"86159",9,"becasella",0.00011994660648875
"86160",10,"becasella",2.07971258766722e-104
"86161",1,"cambiemos",3.90845879592135e-104
"86162",2,"cambiemos",1.24541095850282e-103
"86163",3,"cambiemos",2.51119688101454e-104
"86164",4,"cambiemos",4.51855744796994e-92
"86165",5,"cambiemos",3.70546116820224e-104
"86166",6,"cambiemos",4.09978026818761e-104
"86167",7,"cambiemos",4.26971824256791e-104
"86168",8,"cambiemos",4.84097537744537e-104
"86169",9,"cambiemos",0.000239893212977499
"86170",10,"cambiemos",5.52226108361808e-104
"86171",1,"construir",3.90845879592135e-104
"86172",2,"construir",1.24541095850282e-103
"86173",3,"construir",2.51119688101454e-104
"86174",4,"construir",4.51855744796994e-92
"86175",5,"construir",3.70546116820224e-104
"86176",6,"construir",4.09978026818761e-104
"86177",7,"construir",4.26971824256791e-104
"86178",8,"construir",4.84097537744537e-104
"86179",9,"construir",0.000239893212977499
"86180",10,"construir",5.52226108361808e-104
"86181",1,"educo",1.47194615270403e-104
"86182",2,"educo",4.69028321455091e-104
"86183",3,"educo",1.99776670021005e-116
"86184",4,"educo",4.13035685654312e-104
"86185",5,"educo",3.1807935814219e-116
"86186",6,"educo",1.5439988260815e-104
"86187",7,"educo",3.77363708884352e-116
"86188",8,"educo",4.38621581582857e-116
"86189",9,"educo",0.00011994660648875
"86190",10,"educo",2.07971258766722e-104
"86191",1,"ellasprimero",1.47194615270403e-104
"86192",2,"ellasprimero",4.69028321455091e-104
"86193",3,"ellasprimero",1.99776670021005e-116
"86194",4,"ellasprimero",4.13035685654312e-104
"86195",5,"ellasprimero",1.3954961777315e-104
"86196",6,"ellasprimero",1.5439988260815e-104
"86197",7,"ellasprimero",1.60799836161413e-104
"86198",8,"ellasprimero",1.82313680512676e-104
"86199",9,"ellasprimero",0.00011994660648875
"86200",10,"ellasprimero",2.07971258766722e-104
"86201",1,"herramientas",3.90845879592135e-104
"86202",2,"herramientas",1.24541095850282e-103
"86203",3,"herramientas",2.51119688101454e-104
"86204",4,"herramientas",1.09673371023116e-103
"86205",5,"herramientas",3.70546116820224e-104
"86206",6,"herramientas",4.09978026818761e-104
"86207",7,"herramientas",4.26971824256791e-104
"86208",8,"herramientas",4.84097537744537e-104
"86209",9,"herramientas",0.000239893212977499
"86210",10,"herramientas",5.52226108361808e-104
"86211",1,"juntos",3.90845879592135e-104
"86212",2,"juntos",1.24541095850282e-103
"86213",3,"juntos",2.51119688101454e-104
"86214",4,"juntos",4.51855744796994e-92
"86215",5,"juntos",3.70546116820224e-104
"86216",6,"juntos",4.09978026818761e-104
"86217",7,"juntos",4.26971824256791e-104
"86218",8,"juntos",4.84097537744537e-104
"86219",9,"juntos",0.000239893212977499
"86220",10,"juntos",5.52226108361808e-104
"86221",1,"mejores",3.90845879592135e-104
"86222",2,"mejores",1.24541095850282e-103
"86223",3,"mejores",2.51119688101454e-104
"86224",4,"mejores",4.51855744796994e-92
"86225",5,"mejores",3.70546116820224e-104
"86226",6,"mejores",4.09978026818761e-104
"86227",7,"mejores",4.26971824256791e-104
"86228",8,"mejores",4.84097537744537e-104
"86229",9,"mejores",0.000239893212977499
"86230",10,"mejores",5.52226108361808e-104
"86231",1,"realidad",3.90845879592135e-104
"86232",2,"realidad",1.24541095850282e-103
"86233",3,"realidad",2.51119688101454e-104
"86234",4,"realidad",1.09673371023116e-103
"86235",5,"realidad",3.70546116820224e-104
"86236",6,"realidad",4.09978026818761e-104
"86237",7,"realidad",4.26971824256791e-104
"86238",8,"realidad",4.84097537744537e-104
"86239",9,"realidad",0.000239893212977499
"86240",10,"realidad",5.52226108361808e-104
"86241",1,"mu",8.84434380016769e-104
"86242",2,"mu",9.61649264396343e-92
"86243",3,"mu",5.68251828285334e-104
"86244",4,"mu",8.68422827977702e-92
"86245",5,"mu",8.38498605740782e-104
"86246",6,"mu",9.27727989222652e-104
"86247",7,"mu",9.66182785565673e-104
"86248",8,"mu",1.09545098981101e-103
"86249",9,"mu",0.00011994660648875
"86250",10,"mu",1.24961725652027e-103
"86251",1,"changetheratio",0.000282821775533556
"86252",2,"changetheratio",9.06345537914025e-80
"86253",3,"changetheratio",3.72007597602084e-44
"86254",4,"changetheratio",8.39473623544686e-80
"86255",5,"changetheratio",4.37676524908969e-80
"86256",6,"changetheratio",9.01503323479008e-251
"86257",7,"changetheratio",4.76251215861791e-80
"86258",8,"changetheratio",3.33949569220484e-68
"86259",9,"changetheratio",2.74442894612881e-80
"86260",10,"changetheratio",5.56017911062911e-80
"86261",1,"sapientrazorfish",0.000282821775533556
"86262",2,"sapientrazorfish",9.06345537914025e-80
"86263",3,"sapientrazorfish",3.72007597602084e-44
"86264",4,"sapientrazorfish",8.39473623544686e-80
"86265",5,"sapientrazorfish",4.37676524908969e-80
"86266",6,"sapientrazorfish",5.19307643456612e-251
"86267",7,"sapientrazorfish",4.76251215861791e-80
"86268",8,"sapientrazorfish",3.33949569220484e-68
"86269",9,"sapientrazorfish",2.74442894612881e-80
"86270",10,"sapientrazorfish",5.56017911062911e-80
"86271",1,"14_",1.33099270376926e-304
"86272",2,"14_",7.52243376190524e-89
"86273",3,"14_",2.42524132966114e-306
"86274",4,"14_",9.80248851533656e-300
"86275",5,"14_",0.0657403217595334
"86276",6,"14_",8.59705740250319e-303
"86277",7,"14_",5.40888296372241e-304
"86278",8,"14_",1.32434609971256e-302
"86279",9,"14_",3.89665313981206e-307
"86280",10,"14_",6.84647256719923e-303
"86281",1,"tryna",3.72007597602084e-44
"86282",2,"tryna",3.72007597602084e-44
"86283",3,"tryna",0.000777829711682995
"86284",4,"tryna",3.72007597602084e-44
"86285",5,"tryna",3.72007597602084e-44
"86286",6,"tryna",3.72007597602084e-44
"86287",7,"tryna",3.72007597602084e-44
"86288",8,"tryna",3.72007597602084e-44
"86289",9,"tryna",1.3067843469001e-55
"86290",10,"tryna",3.72007597602084e-44
"86291",1,"57",6.67104638919368e-311
"86292",2,"57",1.68609013943911e-305
"86293",3,"57",3.36496845756904e-313
"86294",4,"57",0.00243887310733017
"86295",5,"57",3.78595208051526e-310
"86296",6,"57",9.65746414099382e-311
"86297",7,"57",2.76303915173903e-311
"86298",8,"57",3.03660569619679e-309
"86299",9,"57",4.40219717142752e-315
"86300",10,"57",6.17277101078428e-63
"86301",1,"beating",1.06660704888312e-79
"86302",2,"beating",2.1442846638398e-79
"86303",3,"beating",0.000388914855841498
"86304",4,"beating",1.98607523363038e-79
"86305",5,"beating",1.03548042305721e-79
"86306",6,"beating",9.1957833800893e-75
"86307",7,"beating",1.12674265691521e-79
"86308",8,"beating",1.21637849372417e-79
"86309",9,"beating",1.50736029161251e-91
"86310",10,"beating",1.31545931712366e-79
"86311",1,"staffer",1.06660704888312e-79
"86312",2,"staffer",2.1442846638398e-79
"86313",3,"staffer",0.000388914855841498
"86314",4,"staffer",1.98607523363038e-79
"86315",5,"staffer",1.03548042305721e-79
"86316",6,"staffer",2.28438536999001e-75
"86317",7,"staffer",1.12674265691521e-79
"86318",8,"staffer",1.21637849372417e-79
"86319",9,"staffer",1.50736029161251e-91
"86320",10,"staffer",1.31545931712366e-79
"86321",1,"threatening",1.06660704888312e-79
"86322",2,"threatening",2.1442846638398e-79
"86323",3,"threatening",0.000388914855841498
"86324",4,"threatening",1.98607523363038e-79
"86325",5,"threatening",2.81073371454461e-91
"86326",6,"threatening",2.65527741690385e-76
"86327",7,"threatening",1.12674265691521e-79
"86328",8,"threatening",1.21637849372417e-79
"86329",9,"threatening",1.50736029161251e-91
"86330",10,"threatening",1.31545931712366e-79
"86331",1,"erupted",8.54352146797594e-155
"86332",2,"erupted",2.50317471104127e-79
"86333",3,"erupted",9.56206559771881e-80
"86334",4,"erupted",1.09519725903222e-259
"86335",5,"erupted",1.20878932505892e-79
"86336",6,"erupted",3.32775209716142e-153
"86337",7,"erupted",1.31532617330488e-79
"86338",8,"erupted",0.0189319831983198
"86339",9,"erupted",7.57965355777335e-80
"86340",10,"erupted",1.53562843150661e-79
"86341",1,"ice",1.2160159418471e-155
"86342",2,"ice",2.50317471104127e-79
"86343",3,"ice",2.53324863286699e-91
"86344",4,"ice",1.12328325521316e-261
"86345",5,"ice",1.20878932505892e-79
"86346",6,"ice",2.05418195665792e-155
"86347",7,"ice",1.31532617330488e-79
"86348",8,"ice",0.0189319831983198
"86349",9,"ice",1.85548434026203e-91
"86350",10,"ice",1.53562843150661e-79
"86351",1,"mountain",9.33449303098377e-156
"86352",2,"mountain",2.50317471104127e-79
"86353",3,"mountain",9.56206559771881e-80
"86354",4,"mountain",6.07350060439701e-261
"86355",5,"mountain",1.20878932505892e-79
"86356",6,"mountain",5.30201914993545e-155
"86357",7,"mountain",1.31532617330488e-79
"86358",8,"mountain",0.0189319831983198
"86359",9,"mountain",1.85548434026203e-91
"86360",10,"mountain",1.53562843150661e-79
"86361",1,"vcr2017",1.38063405313145e-305
"86362",2,"vcr2017",1.39552823100087e-300
"86363",3,"vcr2017",3.09783059433343e-308
"86364",4,"vcr2017",3.08762877102695e-303
"86365",5,"vcr2017",5.57063666389224e-305
"86366",6,"vcr2017",4.34651254800739e-305
"86367",7,"vcr2017",1.49384646066236e-306
"86368",8,"vcr2017",1.18942357683726e-304
"86369",9,"vcr2017",4.93958184260342e-310
"86370",10,"vcr2017",0.0411433776472153
"86371",1,"sistar",7.29230066978496e-305
"86372",2,"sistar",6.51244793838655e-299
"86373",3,"sistar",2.83642338613007e-307
"86374",4,"sistar",4.36378812738461e-300
"86375",5,"sistar",3.02726698100855e-305
"86376",6,"sistar",5.57939941201629e-304
"86377",7,"sistar",2.0313373867353e-304
"86378",8,"sistar",0.0533941088640113
"86379",9,"sistar",4.14191136980119e-307
"86380",10,"sistar",1.27424862545288e-305
"86381",1,"aware",0.000707054438833891
"86382",2,"aware",1.46212392422619e-67
"86383",3,"aware",1.79888566157916e-79
"86384",4,"aware",6.13455626272101e-56
"86385",5,"aware",8.99630400913531e-68
"86386",6,"aware",4.90960248866403e-89
"86387",7,"aware",2.47448771512676e-79
"86388",8,"aware",2.67134080733699e-79
"86389",9,"aware",1.42593981962516e-79
"86390",10,"aware",2.88893644098244e-79
"86391",1,"seria",0.000565643551067113
"86392",2,"seria",1.78936679788196e-67
"86393",3,"seria",2.43512017533432e-79
"86394",4,"seria",1.70010593760064e-67
"86395",5,"seria",1.10097970747679e-67
"86396",6,"seria",1.14652037437512e-67
"86397",7,"seria",1.16463867857811e-67
"86398",8,"seria",1.22595736961315e-67
"86399",9,"seria",1.93026988910096e-79
"86400",10,"seria",1.29152101268629e-67
"86401",1,"girl's",1.12566528185538e-67
"86402",2,"girl's",1.79542004112131e-67
"86403",3,"girl's",2.44901297583682e-79
"86404",4,"girl's",1.67094926796251e-64
"86405",5,"girl's",1.10470420559447e-67
"86406",6,"girl's",7.22714695579122e-28
"86407",7,"girl's",0.00100919996964562
"86408",8,"girl's",1.23010465735527e-67
"86409",9,"girl's",8.09219611897277e-68
"86410",10,"girl's",1.29589009190303e-67
"86411",1,"interrupted",1.12566528185538e-67
"86412",2,"interrupted",1.79542004112131e-67
"86413",3,"interrupted",2.44901297583682e-79
"86414",4,"interrupted",2.06780353870262e-64
"86415",5,"interrupted",1.10470420559447e-67
"86416",6,"interrupted",3.07213306456186e-27
"86417",7,"interrupted",0.00100919996964562
"86418",8,"interrupted",1.23010465735527e-67
"86419",9,"interrupted",8.09219611897277e-68
"86420",10,"interrupted",1.29589009190303e-67
"86421",1,"denies",9.86113003484202e-80
"86422",2,"denies",1.98246110024049e-79
"86423",3,"denies",2.54751322593847e-151
"86424",4,"denies",1.83619132518506e-79
"86425",5,"denies",1.46741434219122e-146
"86426",6,"denies",0.0234609135244401
"86427",7,"denies",2.8356843183767e-91
"86428",8,"denies",1.12458158752137e-79
"86429",9,"denies",1.35784591728397e-91
"86430",10,"denies",1.21618503725919e-79
"86431",1,"pays",9.86113003484202e-80
"86432",2,"pays",1.98246110024049e-79
"86433",3,"pays",5.70201035306866e-151
"86434",4,"pays",1.83619132518506e-79
"86435",5,"pays",1.65314456528852e-146
"86436",6,"pays",0.0234609135244401
"86437",7,"pays",2.8356843183767e-91
"86438",8,"pays",1.12458158752137e-79
"86439",9,"pays",1.35784591728397e-91
"86440",10,"pays",1.21618503725919e-79
"86441",1,"generation's",1.08278109770215e-67
"86442",2,"generation's",1.72702038271784e-67
"86443",3,"generation's",2.31040115362667e-79
"86444",4,"generation's",1.64086961477977e-67
