"id","tweet","date"
110,"The only time anyone should be thinking about ducking for cover under a hail of bullets is as a soldier on the fron‚Ä¶ https://t.co/HVsmaVLobc",2018-03-25 21:23:32
111,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro‚Ä¶",2018-03-25 21:23:32
112,"@Lady_Star_Gem @Emma4Change @AMarch4OurLives @NeverAgainMSD @cameron_kasky @second_sasha @porpentina2017‚Ä¶ https://t.co/KdN02nVTwY",2018-03-25 21:23:31
113,"RT @charpig: Columbus Marcher. Favorite Sign #NeverAgain   #BlueWave2018 https://t.co/71UdOBT6oo",2018-03-25 21:23:31
114,"RT @car_nove: To be honest, I'm scared to march. This is a march against gun violence, and I am scared there will be gun violence during th‚Ä¶",2018-03-25 21:23:30
115,"What were you doing when you were 11? #neveragain #marchinginthelightofGod #Hosanna https://t.co/hhb7ez0AUb",2018-03-25 21:23:30
116,"@marcorubio @POTUS Why are you still babbling? You are done! Pack your bags and get out of this state!
#VoteThemOut‚Ä¶ https://t.co/PQEWbHlYUw",2018-03-25 21:23:27
117,"RT @peterdaou: Watching kids sing Happy Birthday to a friend who was massacred in school destroyed me. THIS SHOULD NOT BE HAPPENING IN AMER‚Ä¶",2018-03-25 21:23:27
118,"RT @pfpicardi: YOU‚ÄôRE KILLING US. 

Introducing @TeenVogue‚Äôs March cover: The new faces of the gun control movement. 

Text by @Emma4Change‚Ä¶",2018-03-25 21:23:25
119,"RT @CAGoldenBear: Don‚Äôt forget! #LasVegas had 59 dead but SIX HUNDRED (600) wounded‚ÄºÔ∏è I was there‚ÄºÔ∏è 1 man with an assault Weapon‚ÄºÔ∏è #MarchFo‚Ä¶",2018-03-25 21:23:25
120,"RT @granisnark12: Santorum  is unfukenbelievble!!        I hope if nothing else @CNNPolitics never uses him again as commentator! #neveraga‚Ä¶",2018-03-25 21:23:25
121,"https://t.co/r5lSKgYFoU I wish them better luck trying to get the money out of politics than our generation had. Pu‚Ä¶ https://t.co/IYC9qUYQED",2018-03-25 21:23:24
122,"RT @BeautyBind: Ladies &amp; Gents the guy that would have run into the school to save these kids just went miles out of his way to avoid them.‚Ä¶",2018-03-25 21:23:24
123,"RT @The_UnSilent_: See you in November @GOP 

#MarchForOurLives #NeverAgain https://t.co/EkbyJsRX9c",2018-03-25 21:23:24
124,"#marchforourlives #speech #neveragain #guncontrolnow #enough Please #Share https://t.co/EH0qhUmzla",2018-03-25 21:23:23
125,"RT @JCTheResistance: FYI @realDonaldTrump 

The kids kicked your ass.  

SAD! 

#MarchForOurLives 
#NeverAgain https://t.co/3csQKg8ph0",2018-03-25 21:23:23
126,"RT @John_Barnitt: Thank you all for coming out today!!!We are all going to be in the history books because of this:))#MarchForOurLives #Nev‚Ä¶",2018-03-25 21:23:23
127,"RT @BeautyBind: Ladies &amp; Gents the guy that would have run into the school to save these kids just went miles out of his way to avoid them.‚Ä¶",2018-03-25 21:23:22
128,"RT @rp4freedom1st: The left has pushed so much garbage propaganda that the people listening have come up with this as their message. Ì†æÌ¥¶Ì†ºÌøº‚Äç‚ôÇÔ∏è‚Ä¶",2018-03-25 21:23:22
