tweet,date,text
130,2/26/18 20:15,@Blue__America @CapitolChris You are more concerned with (factual/confirmed) reporting of the offenders (4-10 male party delegates) than the victim (female politician getting anti-rape phrase yelled at her as a taunt). Could you have illustrated my point any clearer than if I'd scripted it? #MeToo #TimesUp
131,2/26/18 20:15,@shinybluedress #metoo
132,2/26/18 20:15,RT @pccsbooks: Call for chapters. #MeToo: Survivors of sexual violence as counsellors and psychotherapists. PCCS Books (2019).  Information…
133,2/26/18 20:15,"I, Prey https://t.co/pB8w3dxWEu by @RachelintheOC via @femininecollect #SexualAbuse #Survivor #MeToo‘Now I lay me down to f**k,’ she whispers to her lover. He smiles, kissing her many scars, dark eyes paying them homage. #TriggerWarning #MondayBlogs"
134,2/26/18 20:15,"I, Prey https://t.co/pB8w3dxWEu by @RachelintheOC via @femininecollect #SexualAbuse #Survivor #MeToo‘Now I lay me down to f**k,’ she whispers to her lover. He smiles, kissing her many scars, dark eyes paying them homage. #TriggerWarning #MondayBlogs"
135,2/26/18 20:15,"#MondayMotivation #HouseofNibbanicBliss #SexualAssault #MeToo #Advocates https://t.co/T8hCMFMKjVhttps://t.co/uPjtIgk1R9 https://t.co/V6glvtJHqa"
136,2/26/18 20:15,RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB
137,2/26/18 20:15,RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB
138,2/26/18 20:15,RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB
139,2/26/18 18:17,Her fame will die with her fathers! #MeToo #Russia https://t.co/gtFBGV6H8w
140,2/26/18 20:15,RT @CAGoldenBear: Her fame will die with her fathers! #MeToo #Russia https://t.co/gtFBGV6H8w
141,2/26/18 20:15,RT @pccsbooks: Call for chapters. #MeToo: Survivors of sexual violence as counsellors and psychotherapists. PCCS Books (2019).  Information…
142,2/26/18 20:15,"‘HAD IT HAPPENED TODAY’: Lewinsky, Clinton and #MeToo https://t.co/6IsKxAe4sr https://t.co/QbYRRum8IQ"
143,2/26/18 20:15,"@peche ""How do you feel about the #metoo campaign?I love it. There are many layers to this question but my short answer is that we are part of a generation of change. The #metoo campaign, along with the rest of the campaigns to raise awareness to our problems  ... ""____________"
144,2/26/18 20:15,"While living history most fail to reflect upon it. Much easier ex post facto. In less than 1 yr, 2 seminal moments in American History#MeToo #Parkland Re-upping arm teachers w radios, not sidearms so they know what's going on. A weapon w/o comm in crowds? Who does that? https://t.co/3aZO74XaUA"
145,2/26/18 20:15,"Success, she made it through the bisq firing. Thank you Joe! #joepurtle #ceramicsatnas #metoo… https://t.co/g622G4dtau"
146,2/26/18 20:15,@lgvazquez88 @sofffiaaa @KarlaSouza7 Creo que la intención de @KarlaSouza7 no es llamar la atención (contrario a SNR) sino denunciar un hecho que pasa también en #México #MeToo
147,2/26/18 20:15,@lgvazquez88 @sofffiaaa @KarlaSouza7 Creo que la intención de @KarlaSouza7 no es llamar la atención (contrario a SNR) sino denunciar un hecho que pasa también en #México #MeToo
148,2/26/18 20:15,@lgvazquez88 @sofffiaaa @KarlaSouza7 Creo que la intención de @KarlaSouza7 no es llamar la atención (contrario a SNR) sino denunciar un hecho que pasa también en #México #MeToo
149,2/26/18 20:15,@WISH_TV @Phil_Sanchez @scottjsander I trust we are going to be asking Chelsea about her dad? @WISH_TV is so liberally biased against Trump...you can't even see how distorted your coverage is and what you are willing to report or NOT report. #metoo https://t.co/l0I1OY2xBZ
150,2/26/18 20:15,@WISH_TV @Phil_Sanchez @scottjsander I trust we are going to be asking Chelsea about her dad? @WISH_TV is so liberally biased against Trump...you can't even see how distorted your coverage is and what you are willing to report or NOT report. #metoo https://t.co/l0I1OY2xBZ
151,2/26/18 20:15,@WISH_TV @Phil_Sanchez @scottjsander I trust we are going to be asking Chelsea about her dad? @WISH_TV is so liberally biased against Trump...you can't even see how distorted your coverage is and what you are willing to report or NOT report. #metoo https://t.co/l0I1OY2xBZ
152,2/26/18 20:16,"RT @Two_Wing: #METOO _____ ___ ____…____ 2002_ 17_, _3 ____ 25___ 3_ ____ ___…__ __ ____ _____ ___ ___ ____…___ __ ____ __ ____ _____ __…"
153,2/26/18 20:16,List Of Black Women Running For Office In 2018 https://t.co/hEBRo5qNLM #DonaldTrump #Resist #TheResistance #MeToo #RoseArmy #BlueWave2018 #HappyBlueYear #WhyIAmRunning
154,2/26/18 20:16,RT @meagandanielss: hey wilmy!! come out to my #MeTooMarch on 3/25!! purchase a $5 #MeToo shirt and also get an exclusive sneak peak from m…
155,2/26/18 20:16,"@M_McCormackMP this guy completely ruined the census and trust in the gov with our private details, he doesn’t like some of my dear friends because of their private choice of partners and now he is DPM.  Way to be rewarded for under pro forming.  #metoo #timesup #auspol"
156,2/26/18 20:16,@sofffiaaa ¡¡Qué bárbara!!... Me gustaba su comedia hasta que comenzó con el #Trending del #metoo #show  Ojo @NetflixLAT ...
157,2/26/18 20:16,@sofffiaaa ¡¡Qué bárbara!!... Me gustaba su comedia hasta que comenzó con el #Trending del #metoo #show  Ojo @NetflixLAT ...
158,2/26/18 20:16,"#StudentsStandUp #NeverAgain #MeToo #MuellerTime #RussiaGate #ImpeachTrump #MarchForOurLives #NRABoycott #NRAmazon #PBS @RealRBHJr https://t.co/woZfRtKjAf https://t.co/3oXdbzPGpW"
159,2/26/18 20:16,I'm not alone anymore': Monica Lewinsky says #MeToo helped her move past 'trauma' https://t.co/ZDyoWmCYtx via @ABCNews
160,2/26/18 20:16,RT @AristeguiOnline: Corea del Sur se une a campaña global #MeToo contra violencia sexual https://t.co/HUzkoen5gp https://t.co/LATUm8086t
161,2/26/18 20:16,#metoo
162,2/26/18 20:16,"RT @NMreport: The latest from @MargaretWrite, on a community largely ignored in the #MeToo movement: The disabled community https://t.co/Jr…"
163,2/26/18 20:16,"RT @NMreport: The latest from @MargaretWrite, on a community largely ignored in the #MeToo movement: The disabled community https://t.co/Jr…"
164,2/26/18 20:16,"https://t.co/glM6zH91j9WEINSTEIN CO. BANKRUPTED! BUSTED BALLOUTS, &amp; #METOO PINS RAIN DOWN ON THE DIRTY BOULVARDE BELOW..."
165,2/26/18 20:16,"I was talking about sexual abusers in hollywood ten years ago when the next era of suits here I went to college with just looked at me like ""Jordan, grow up, this is how this business is"" now these phonies wear #metoo pins"
166,2/26/18 20:16,The latest Evolve IT Inc - let's Evolve IT!! https://t.co/K1t7neXywS #pyeongchang2018 #metoo
167,2/26/18 20:16,RT @samnbk: Escribí sobre #MeToo en México y algunas de las cuantas “inquietudes” que siempre se tienen al respecto. https://t.co/m5g3rrmr1E
168,2/26/18 20:16,The latest Mirror Eyes! https://t.co/xiNLhj4Hr2 #metoo #brexit
169,2/26/18 20:17,"RT @harukoi2020: Spring __ _____________________me too __charge _________________________________________ #metoo _______200__________ #m…"
170,2/21/18 17:54,"#Olympics #TwitterLockout #BlackPanther #MeToo #BlackHistoryMonth #Hightimes #CannabisCommunity #Tchalla #GunReformNow #bitcoin #News https://t.co/W3oGS4PVmU@elonmusk https://t.co/qJyEMryc66"
171,2/26/18 20:17,"RT @dotcomlandlords: #Olympics #TwitterLockout #BlackPanther #MeToo #BlackHistoryMonth #Hightimes #CannabisCommunity #Tchalla #GunReformN…"
172,2/23/18 03:15,Republican Louisiana AG had security personnel stalk a secretary after she refused to sleep with him: lawsuit #metoo #fem2 https://t.co/PdggSpGY1R
173,2/26/18 20:17,RT @RawStory: Republican Louisiana AG had security personnel stalk a secretary after she refused to sleep with him: lawsuit #metoo #fem2 ht…
174,2/26/18 12:58,How the tipped minimum wage fuels sexual harassment in restaurants  https://t.co/nrA3O9qxrJ #MeToo #TimesUp
175,2/26/18 20:17,RT @Rewire_News: How the tipped minimum wage fuels sexual harassment in restaurants  https://t.co/nrA3O9qxrJ #MeToo #TimesUp
176,2/26/18 20:17,"@BMoreJamesLee @USATODAY You know the answer. Check these comments, for all their moral grandstanding they don't believe men can be victims, because male privilege etc? They say female victims aren't taken seriously but #metoo can only exist for women. People are still trying to make Heather the victim."
177,2/26/18 20:17,"@BMoreJamesLee @USATODAY You know the answer. Check these comments, for all their moral grandstanding they don't believe men can be victims, because male privilege etc? They say female victims aren't taken seriously but #metoo can only exist for women. People are still trying to make Heather the victim."
178,2/26/18 20:17,"Give it to him... Count me in.#MeToo __ https://t.co/PKxQRXRRQf"
179,2/25/18 14:22,"The #MeToo Story I Didn't Know I Hadhttps://t.co/bSxArHtaF4 @TaranaBurke"
180,2/26/18 20:17,"RT @Funky_Nurd: The #MeToo Story I Didn't Know I Hadhttps://t.co/bSxArHtaF4 @TaranaBurke"
181,2/26/18 20:17,"RT @Funky_Nurd: The #MeToo Story I Didn't Know I Hadhttps://t.co/bSxArHtaF4 @TaranaBurke"
182,2/26/18 20:17,"RT @ssaisorg: Join @ssaisorg, the @NWLC, @PPFA &amp; @AFTunion for this important keynote session on #MeTooK12 and #MeToo The free virtual conf…"
183,2/26/18 20:17,"RT @ssaisorg: Join @ssaisorg, the @NWLC, @PPFA &amp; @AFTunion for this important keynote session on #MeTooK12 and #MeToo The free virtual conf…"
184,2/26/18 20:17,"RT @ssaisorg: Join @ssaisorg, the @NWLC, @PPFA &amp; @AFTunion for this important keynote session on #MeTooK12 and #MeToo The free virtual conf…"
185,2/26/18 20:17,"RT @ssaisorg: Join @ssaisorg, the @NWLC, @PPFA &amp; @AFTunion for this important keynote session on #MeTooK12 and #MeToo The free virtual conf…"
186,2/26/18 20:16,"Monica Lewinksy was not a victim. Starstruck maybe. There is zero comparison to people actually effected #metoo her despicable friend betrayed her not Bill Clinton, and she has been wallowing in this for over 20 years. Let's raise up real victims... https://t.co/4P0xavWzxZ"
187,2/26/18 20:17,How about we talk about real victims #metoo not people who just got caught THEN played the victim. @realtruepundit https://t.co/4P0xavWzxZ
188,2/26/18 20:17,RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB
189,2/26/18 20:17,RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB
190,2/26/18 20:17,RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB
191,2/26/18 20:17,"RT @BostonGlobe: Monica Lewinsky penned an essay in Vanity Fair about her experiences grappling with PTSD, how the #MeToo movement has chan…"
192,2/26/18 20:17,"RT @AFP: Monica Lewinsky said she has drawn strength from the #MeToo movement and revealed she received a supportive message saying, ""I'm s…"
193,2/26/18 20:17,Michael Haneke: “El movimiento #MeToo se ha convertido en una caza de brujas” https://t.co/107slx2v3o via @elpais_cultura
194,2/26/18 20:17,RT @golrizghahraman: Being part of the problem on campus in a post #metoo world: proving your manhood doesn’t require super gross women are…
195,2/26/18 20:17,RT @2lang2: #MeToo
196,2/26/18 20:17,.@IvankaTrump A question about possible sexual assault corroborated by multiple women by the @pous is very much an appropriate question to ask of his daughter. #MeToo
197,2/26/18 20:17,.@IvankaTrump A question about possible sexual assault corroborated by multiple women by the @pous is very much an appropriate question to ask of his daughter. #MeToo
198,2/26/18 20:18,"RT @AFP: Monica Lewinsky said she has drawn strength from the #MeToo movement and revealed she received a supportive message saying, ""I'm s…"
199,2/26/18 20:18,"@ElCotilleoSv Esta es una historia muy turbia. Habla en una publicación de Televisa??? Que diga nombre y apellido. Así, sí sería #MeToo De otra forma solo queda en #Mitote Lamentable caso."
200,2/26/18 20:18,"RT @lisatk: Here's what I have to say about The Gate, its board, and silence. #MeToo #Timesup #theatre #Ireland #report #silence https://t…"
201,2/26/18 20:18,"RT @AFP: Monica Lewinsky said she has drawn strength from the #MeToo movement and revealed she received a supportive message saying, ""I'm s…"
202,2/26/18 20:18,"RT @AFP: Monica Lewinsky said she has drawn strength from the #MeToo movement and revealed she received a supportive message saying, ""I'm s…"
203,2/26/18 20:18,"RT @Coxyolada: Remind @IvankaTrump that her father @realDonaldTrump is an admited sexual predator #MetooRE-TWITT TO REMIND HER. #TheResist…"
204,2/26/18 20:18,"RT @Coxyolada: Remind @IvankaTrump that her father @realDonaldTrump is an admited sexual predator #MetooRE-TWITT TO REMIND HER. #TheResist…"
205,2/26/18 20:18,"RT @Coxyolada: Remind @IvankaTrump that her father @realDonaldTrump is an admited sexual predator #MetooRE-TWITT TO REMIND HER. #TheResist…"
206,2/26/18 20:18,"RT @AFP: Monica Lewinsky said she has drawn strength from the #MeToo movement and revealed she received a supportive message saying, ""I'm s…"
207,2/26/18 20:18,Light Gay Prostitution': Another #MeToo-Themed Tape Of Jimmy Kimmel Emerges https://t.co/QrX4sWrLf2
208,2/26/18 20:18,"RT @AFP: Monica Lewinsky said she has drawn strength from the #MeToo movement and revealed she received a supportive message saying, ""I'm s…"
209,2/26/18 20:18,#MeToo spurs investors to move money to companies that support women - https://t.co/hVt0VMDaek #Investments
210,2/26/18 15:26,#MeToo #theyAllKnew #PedoWood #PedoGate #SpiritCooking #pizzagate #MKultra... https://t.co/pEuxHuvo0N
211,2/26/18 20:18,RT @VrijeWereld: #MeToo #theyAllKnew #PedoWood #PedoGate #SpiritCooking #pizzagate #MKultra... https://t.co/pEuxHuvo0N
212,2/26/18 20:18,@chelseahandler I’ll bet she has plenty of #metoo stories about her father. But she can’t speak out without jeopardizing her trust fund.
213,2/26/18 20:13,My piece in @womensweb to the relevance of Brendan Fraser's to the narrative around #MeToo https://t.co/tugO6fG93r
214,2/26/18 20:18,"RT @TonyaGJPrince: I will not support, endorse, or take part in any #MeToo project that doesn't properly credit, consult, &amp; somehow compens…"
215,2/26/18 20:18,"RT @WeToo_Japan: _#MeToo __ #WeToo _______________________#WeToo Japan____________#WeToo Japan_________________________________________…"
216,2/26/18 20:18,RT @lindsayk77: How dare people use the #MeToo movement to further their dislike for a fictional couple and their portrayers. Me Too is abo…
217,2/26/18 20:17,@mendonky53 @Chiefs #MeToo
218,2/26/18 20:18,RT @Dale_Earnhardt_: @mendonky53 @Chiefs #MeToo
219,2/26/18 20:17,@mendonky53 @Chiefs #MeToo
220,2/26/18 20:18,RT @Dale_Earnhardt_: @mendonky53 @Chiefs #MeToo
221,2/26/18 20:18,"RT @ajplus: South Korean President Moon Jae-in has announced his support for the #MeToo movement, urging cases to be investigated and for a…"
222,2/26/18 20:18,"You know what, if you just said something super offensive to me and everyone else, don't come to me later trying to apologize via justification and then try and touch me in the process. That's assault. #MeToo #TimesUp #WomenTellAll"
223,2/26/18 20:18,"RT @annehelen: The greatest test of #MeToo support is, of course, hearing testimony about someone you admire, someone you've even met and w…"
224,2/26/18 20:19,"RT @AFP: Monica Lewinsky said she has drawn strength from the #MeToo movement and revealed she received a supportive message saying, ""I'm s…"
225,2/26/18 20:19,This is why unions are important #StandWithWorkers #WeRise #MeToo https://t.co/s5VAKMEm5G
226,2/26/18 20:19,@FortniteGame #metoo
227,2/26/18 20:19,RT @esrevolver: #MeToo Arte contemporáneo - Técnica: vudú en pene de chocolate amargo. https://t.co/DEGJloV6qg
228,2/26/18 20:19,RT @tanayawinder: Finally seeing #metoo hit NDN Country. A mainstream author and a former Dept of Ed official accused &amp; I keep seeing NDN m…
229,2/26/18 19:03,"The #MeToo movement has prompted a national conversation about sexual harassment &amp; girls are taking a stand! Join @CauseEffectCHI + EvolveHer on Saturday for the next Young Feminist event in Chicago: #MeTooForTeensGet tickets at:https://t.co/t6U1Sy7j7Z https://t.co/Q5Y9g1g6RQ"
230,2/26/18 20:19,RT @evolveHER: The #MeToo movement has prompted a national conversation about sexual harassment &amp; girls are taking a stand! Join @CauseEffe…
231,2/26/18 20:19,RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB
232,2/26/18 20:19,RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB
233,2/26/18 20:19,RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB
234,2/26/18 20:19,RT @tictoc: The global #MeToo movement that Harvey Weinstein unwittingly kicked off is now claiming the company he founded https://t.co/hs3…
235,2/26/18 20:19,"RT @AFP: Monica Lewinsky said she has drawn strength from the #MeToo movement and revealed she received a supportive message saying, ""I'm s…"
236,2/26/18 20:19,#MorningJoe @SenateDems @TheDemocrats Why are the democrats letting Trump win on propaganda? #metoo https://t.co/mjWDeZFs0V
