id,tweet,date,screenName,retweetCount,isRetweet,retweeted,favoriteCount,originaltweet
1794,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 01:06:36,GlitterasGold,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1795,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 01:02:19,tammie_lurlay,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1796,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:59:02,ThePettyWise,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1797,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:58:33,ggcp9,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1798,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:54:01,eivenspo,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1799,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:53:54,ChuckAkpan,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1800,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:53:23,SupportOSisters,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1801,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:51:51,thedarkLeo360,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1802,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:49:13,llacigart,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1803,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:48:09,PageInHistory,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1804,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:44:30,TOKYOrental105,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1805,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:43:49,AlxiResists,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1806,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:40:05,cindi_feriby,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1807,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:39:00,HannahDesha,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1808,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:34:56,gbtv88,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1809,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:34:29,dlu2hnbh,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1810,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:32:42,Syr829,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1811,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:31:40,Elle_zone,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1812,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:30:44,katsbreez,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1813,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:30:05,closerange44,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1814,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:29:53,mini_you,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1815,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:29:42,uncagedgypsy,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1816,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:25:38,plgodwin,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1817,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:24:54,AndreaWright,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1818,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:20:07,nautilus1304,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1819,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:19:41,CrivelliTina,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1820,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:18:55,SlimmSaydee,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1821,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:18:50,Josephdoke23,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1822,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:18:19,jjddccccmom,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1823,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:17:33,allieasaurus,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1824,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:17:27,jcmarbury,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1825,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:16:17,llstudent08,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1826,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:15:25,SarahSw64100156,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1827,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:14:49,AllisonBakerFit,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1828,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:13:41,AlephsMom,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1829,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:13:07,2pattons,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1830,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:12:51,LTreitler1,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1831,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:12:25,Kestrel7141,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1832,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:12:19,bleatstreet,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1833,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:11:58,Playfulimp,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1834,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:11:35,SuMoh7,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1835,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:11:15,relevant_roman,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1836,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-24 00:01:50,rddrg18,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1837,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-24 00:01:07,bethbrumels,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1838,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:58:53,yoffi63,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1839,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:58:41,katieworth1,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1840,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:58:05,jameskthompson1,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1841,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:57:04,Lyn_Zim,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1842,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:49:01,JeffKemper8,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1843,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:48:13,nautilus1304,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1844,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:46:49,sharon_leff,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1845,#BeingAnAdultIn4Words Speaking out about Injustice!! #StephonClark #SandraBland #TrayvonMartin #AltonSterling #WalterScot,2018-03-23 23:46:05,Dai101,3,True,False,0,"RT @Kaseydrum: #BeingAnAdultIn4Words

Speaking out about Injustice!!
#StephonClark 
#SandraBland
#TrayvonMartin 
#AltonSterling
#WalterScotâ¦"
1846,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:44:34,bisexuowl820,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1847,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:43:23,AndrewTengwall,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1848,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:43:21,tinkandbelle,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1849,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:40:26,pdavidy8,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1850,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:39:53,slthompson29,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1851,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:39:37,LeslieRomano_,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1852,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:38:16,katsbreez,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1853,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:37:04,LuvMultimedia,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1854,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:35:02,SallyDrakes,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1855,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:34:48,_DooleyNoted_,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1856,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:32:48,bamilekeeavon,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1857,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:30:18,BlaisBlais5,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1858,#BeingAnAdultIn4Words Speaking out about Injustice!! #StephonClark #SandraBland #TrayvonMartin #AltonSterling #WalterScot,2018-03-23 23:30:13,harley4209,3,True,False,0,"RT @Kaseydrum: #BeingAnAdultIn4Words

Speaking out about Injustice!!
#StephonClark 
#SandraBland
#TrayvonMartin 
#AltonSterling
#WalterScotâ¦"
1859,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:29:40,CicerosLogic,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1860,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:29:27,Autumnshroud,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1861,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:29:05,AlEffendi88,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1862,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:28:03,TLLunofficial,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1863,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:27:40,LovesDogsMuch,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1864,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:27:02,pjszabo,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1865,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:24:07,chargrille,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1866,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:22:56,gml3897,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1867,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:22:51,nyc_data_geek,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1868,#BeingAnAdultIn4Words Speaking out about Injustice!! #StephonClark #SandraBland #TrayvonMartin #AltonSterling ,2018-03-23 23:21:39,Kaseydrum,3,False,False,5,"#BeingAnAdultIn4Words

Speaking out about Injustice!!
#StephonClark 
#SandraBland
#TrayvonMartin 
#AltonSterlingâ¦ https://t.co/AmeW55VzZu"
1869,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:21:16,B_AngieBMusic,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
1870,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:21:12,kscskshirley3,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1871,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:21:06,cattiekit,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1872,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:20:46,mikepaulmurphy,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1873,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:20:43,tracetime,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1874,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:20:33,GOPTeaSpiller,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1875,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:20:31,arleta_james,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1876,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:19:44,DocTerryLorch,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1877,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:19:39,jarrodbutts,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1878,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:19:34,CitizenFront,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1879,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:19:17,joeholbrook42,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1880,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:18:57,SugarBum1111,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1881,#StephonClark's killing is NOT an anomaly. His killing is just the latest execution by police we have ALL witnessed ON TAPE.,2018-03-23 23:18:52,lovelylilymoon,119,True,False,0,"RT @VABVOX: #StephonClark's killing is NOT an anomaly. 

His killing is just the latest execution by police we have ALL witnessed ON TAPE.â¦"
1882,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-23 23:18:18,phligirl,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
