id,tweet,date
308-108,"A new day is on the horizon. Let's turn the gender equality conversation into action. Our new trailer for 50/50 Day features everything to come on 4/26. New films, speakers, pledges, &amp; over 20K events. Join us! https://t.co/EBkShnHeAG  #GettingTo5050 #MeToo #TimesUp #5050by2020 https://t.co/mrE8utz2Lc",3/1/2018 3:53
308-109,RT @tiffanyshlain: A new day is on the horizon. Let's turn the gender equality conversation into action. Our new trailer for 50/50 Day feat…,3/9/2018 1:10
308-110,RT @TheEllenShow: #MeToo https://t.co/7thNj0FMas,3/9/2018 1:11
308-111,"RT @serfidd: ?? ???? ???? ???? ????? ???, ???, ???? ?????. #metoo #?????? https://t.co/jleOvU9oDW",3/9/2018 1:11
308-112,"RT @_SierraWhiskee: #internationalwomensday

These 5 Ladies Represent everything great about being a Woman.
 
They Display Strength, Knowle…",3/9/2018 1:11
308-113,RT @KTHopkins: Conservative Women are standing strong. Crushing dreary Western feminazis between our powerful thighs. Screw-you #MeToo #MAG…,3/9/2018 1:11
308-114,RT @nudandann: ????????????????????????????????????????????????? ???????????????????????????????????????????? ???????????12????????????????…,3/9/2018 1:11
308-115,RT @emusanchome: ????????????? Korea Herald ?????? ????????? #metoo ???????? ????????????????????????????????????????????????? ???????? ???…,3/9/2018 1:11
308-116,"RT @IamGMJohnson: This literally says it’s only a felony if contact is made skin to skin. 

Sexual assault in this country is an absolute j…",3/9/2018 1:11
308-117,RT @TrumpsBlonde: Happy #InternationalWomensDay ! These are the women who inspire me everyday!  The great #Women4TRUMP! Who's the most insp…,3/9/2018 1:11
308-118,"RT @_SierraWhiskee: #internationalwomensday

These 5 Ladies Represent everything great about being a Woman.
 
They Display Strength, Knowle…",3/9/2018 1:11
308-119,"RT @interscriptUCL: ""The publishing industry has its own set of available responses to the wave of #MeToo revelations ... but what role can…",3/9/2018 1:11
308-120,RT @nudandann: ????????????????????????????????????????????????? ???????????????????????????????????????????? ???????????12????????????????…,3/9/2018 1:11
308-121,"Oprah Winfrey and Gwyneth Paltrow did not hold back when talking about Harvey Weinstein, #MeToo, and more on Goop's podcast: https://t.co/TeQj700oUR https://t.co/WUJo3cIKI8",3/8/2018 22:50
308-122,"RT @enews: Oprah Winfrey and Gwyneth Paltrow did not hold back when talking about Harvey Weinstein, #MeToo, and more on Goop's podcast: htt…",3/9/2018 1:11
308-123,"RT @_SierraWhiskee: #internationalwomensday

These 5 Ladies Represent everything great about being a Woman.
 
They Display Strength, Knowle…",3/9/2018 1:11
308-124,RT @nudandann: ????????????????????????????????????????????????? ???????????????????????????????????????????? ???????????12????????????????…,3/9/2018 1:11
